Audio_name,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,Label
A33_2.wav,-325.71466064453125,77.73472595214844,-20.915565490722656,43.1323356628418,-7.733985424041748,11.764540672302246,-9.053882598876953,1.6054699420928955,-11.257712364196777,0.8544732332229614,1.9536662101745605,-2.6525447368621826,5.402617931365967,True
A6_28.wav,-306.0858459472656,103.08013153076172,-35.279605865478516,20.163009643554688,-10.497942924499512,-5.233346462249756,0.48051053285598755,7.977323055267334,-6.703701972961426,9.03024959564209,0.5818244814872742,-0.2510852813720703,4.531650066375732,True
A36_154.wav,-424.0330505371094,100.16487884521484,-68.60310363769531,31.43016242980957,-23.092670440673828,5.647978782653809,-15.900059700012207,8.44560432434082,-12.40964412689209,6.828647613525391,-0.5640042424201965,-1.373590350151062,7.013119220733643,True
A14_100.wav,-323.0841979980469,93.22259521484375,-22.8848819732666,31.505123138427734,-10.73349380493164,2.7927610874176025,-1.6376829147338867,-3.435359239578247,-0.2699360251426697,-1.384347915649414,-1.2626086473464966,-0.7917922139167786,-2.99858021736145,True
A6_158.wav,-280.1065979003906,104.38638305664062,-45.666683197021484,41.69800567626953,-14.504549026489258,-3.5276107788085938,3.9660937786102295,5.222814559936523,-10.470866203308105,5.361429691314697,-2.384305715560913,2.4471447467803955,0.20321820676326752,True
A4_233.wav,-302.1862487792969,111.89051055908203,-44.60881423950195,22.41738510131836,-13.321985244750977,0.16950641572475433,-10.6220064163208,-3.2675769329071045,-4.296489715576172,-3.8324639797210693,-0.14689481258392334,-1.57084321975708,-3.7101871967315674,True
A23_29.wav,-318.9078674316406,119.20793151855469,-9.802192687988281,17.161663055419922,-7.55991792678833,-13.132428169250488,0.0012554866261780262,-10.636815071105957,-9.421589851379395,-2.6565005779266357,-10.523527145385742,-2.893056631088257,-0.4152083396911621,True
A13_214.wav,-313.4938659667969,96.01399993896484,-21.11581039428711,27.230464935302734,-9.817090034484863,8.707406997680664,1.4492101669311523,2.598761796951294,-3.574571132659912,6.164955139160156,2.6003146171569824,-0.9719914197921753,4.270607948303223,True
A19_168.wav,-374.6612548828125,122.79673767089844,-44.8228645324707,24.502269744873047,-15.479888916015625,-3.176490068435669,2.124464988708496,3.6074864864349365,-6.161297798156738,2.293229341506958,3.5514369010925293,-1.0831350088119507,0.8391721844673157,True
A32_14.wav,-293.70159912109375,79.28497314453125,-29.943342208862305,46.769378662109375,-17.88563346862793,7.134247303009033,-7.238088607788086,11.176304817199707,-14.167712211608887,11.326684951782227,-8.310256004333496,-0.05746208131313324,3.8162617683410645,True
A2_201.wav,-335.71240234375,120.23798370361328,-38.611209869384766,34.50997543334961,-8.796725273132324,-0.11766950786113739,0.5656833648681641,3.9974782466888428,-11.447545051574707,4.485164642333984,-5.648721218109131,-3.8271894454956055,1.686492919921875,True
A2_12.wav,-324.8385925292969,100.0880126953125,-56.7336311340332,45.443756103515625,-17.243135452270508,9.5116605758667,-5.5276055335998535,4.643343448638916,-14.535927772521973,9.4592866897583,-1.027980089187622,4.177425861358643,7.582590579986572,True
A23_166.wav,-334.3431701660156,113.2800521850586,-2.5695102214813232,18.630767822265625,-2.109628438949585,-9.928594589233398,-0.9052208662033081,-8.576810836791992,-5.643826484680176,-0.03338616341352463,-8.313328742980957,-4.030400276184082,-1.338168740272522,True
A23_154.wav,-330.4911804199219,136.9967803955078,-4.48814582824707,13.462076187133789,-5.036490440368652,-8.146799087524414,2.0095884799957275,-8.193670272827148,-6.091652870178223,0.6841774582862854,-9.387115478515625,-4.926512241363525,0.5197179913520813,True
A13_31.wav,-332.0730895996094,101.30525970458984,-39.06101989746094,23.073102951049805,-13.942312240600586,6.181373119354248,-2.8339498043060303,3.6641902923583984,0.9820828437805176,1.387848138809204,-0.2461610734462738,-0.14515571296215057,3.883401393890381,True
A23_191.wav,-367.578125,121.6283187866211,-4.874661922454834,24.396896362304688,-2.8565640449523926,-4.270440578460693,-1.0268943309783936,-7.584676265716553,-5.301931381225586,2.0178349018096924,-9.078935623168945,-5.165824890136719,0.4757896959781647,True
A4_2.wav,-307.4657897949219,73.69239807128906,-31.33969497680664,37.392974853515625,-10.9957914352417,6.745649337768555,-7.525815963745117,8.65241813659668,-5.924958229064941,1.3126033544540405,1.830585241317749,-4.544785499572754,4.287380695343018,True
A13_1.wav,-329.65582275390625,97.34228515625,-20.310503005981445,28.338499069213867,-7.863644599914551,5.818583011627197,0.14269956946372986,6.848591327667236,-6.164318084716797,4.136195182800293,0.29392674565315247,-1.5526771545410156,5.910667419433594,True
A22_38.wav,-318.505126953125,120.32650756835938,-23.489665985107422,16.662986755371094,-15.919384002685547,8.34642219543457,0.29229965806007385,6.702037811279297,-4.883338928222656,9.015979766845703,-4.458983898162842,0.5241449475288391,3.310694694519043,True
A11_162.wav,-295.322509765625,93.81159973144531,-48.700557708740234,22.098756790161133,-14.338688850402832,-3.8187203407287598,-7.006737232208252,-1.5235812664031982,-10.498918533325195,4.482019901275635,-2.548766851425171,-0.7375825047492981,0.10634736716747284,True
A32_175.wav,-266.7359619140625,90.20063018798828,-53.404666900634766,26.67483901977539,-20.89283561706543,6.208601474761963,-3.9857921600341797,2.938436269760132,-9.36543083190918,10.777565956115723,-7.174596786499023,-1.4998772144317627,2.8058905601501465,True
A34_247.wav,-356.9377136230469,105.67909240722656,-40.18996047973633,10.707941055297852,-6.212717056274414,-3.226222038269043,-6.876899242401123,1.9163693189620972,-7.919774532318115,-6.662628173828125,1.583633542060852,-3.379686117172241,0.827904999256134,True
A36_53.wav,-409.1560363769531,78.2213134765625,-49.68383026123047,19.25250816345215,-25.37946319580078,2.5487217903137207,1.5434472560882568,6.5169196128845215,-18.05278968811035,7.9608235359191895,-4.78789758682251,-1.316269874572754,6.7795729637146,True
A4_207.wav,-256.025146484375,99.04000091552734,-45.64055252075195,30.30232810974121,-13.751203536987305,-3.0376393795013428,-5.418099403381348,4.412261962890625,-2.074510097503662,2.7370223999023438,1.7044239044189453,-1.7543855905532837,3.8629188537597656,True
A6_233.wav,-300.0335388183594,103.50695037841797,-48.40474319458008,28.260562896728516,-10.198002815246582,-5.631440162658691,6.038636684417725,1.5484155416488647,-11.027257919311523,7.026275157928467,-4.356998920440674,0.454460084438324,0.6574394702911377,True
A11_32.wav,-260.7458801269531,115.42298889160156,-38.93602752685547,14.240007400512695,-15.686684608459473,-2.301187038421631,-0.8534080386161804,0.9700323343276978,-6.045645713806152,1.6461206674575806,-2.200188159942627,-3.0722501277923584,-2.273228168487549,True
