Audio_name,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Label
bonafide_LA_E_7824929.flac,0.29430675506591797,0.20828256011009216,0.19500719010829926,0.18677940964698792,0.2362956702709198,0.4246543049812317,0.5414047837257385,0.5470985770225525,0.42180415987968445,0.3346565365791321,0.2969481348991394,0.32138314843177795,True
bonafide_LA_D_8197154.flac,0.2494296431541443,0.25371381640434265,0.3174973130226135,0.3562640845775604,0.37085798382759094,0.45607128739356995,0.5048061609268188,0.46928685903549194,0.4611012637615204,0.42939189076423645,0.409630686044693,0.34335169196128845,True
bonafide_LA_E_8132591.flac,0.3490402400493622,0.29881593585014343,0.30259549617767334,0.3571288585662842,0.4926830232143402,0.6136017441749573,0.5496971607208252,0.5137460231781006,0.4934752285480499,0.44222337007522583,0.41670963168144226,0.4145492911338806,True
bonafide_LA_E_7650514.flac,0.3239564597606659,0.25058797001838684,0.25690609216690063,0.3525632619857788,0.5187758803367615,0.573596179485321,0.4396866261959076,0.37232664227485657,0.34763652086257935,0.33281683921813965,0.3415004014968872,0.3445724844932556,True
bonafide_LA_E_7342009.flac,0.3683009445667267,0.3752862811088562,0.46293380856513977,0.5027561783790588,0.5292916297912598,0.5768402814865112,0.5261359214782715,0.4895768463611603,0.48788025975227356,0.4817633032798767,0.48840880393981934,0.43716204166412354,True
bonafide_LA_E_8282127.flac,0.30882611870765686,0.29005980491638184,0.23030361533164978,0.2609337568283081,0.37525632977485657,0.45621708035469055,0.4085841178894043,0.4167845845222473,0.4128872752189636,0.39932748675346375,0.38053685426712036,0.3197188973426819,True
bonafide_LA_E_7414271.flac,0.36620694398880005,0.30000901222229004,0.32200726866722107,0.4216909408569336,0.5365149974822998,0.6261014342308044,0.5777508616447449,0.5188164114952087,0.44384828209877014,0.4355701804161072,0.4392020106315613,0.45254653692245483,True
bonafide_LA_T_5535130.flac,0.42818987369537354,0.4963991343975067,0.5189836025238037,0.5128821134567261,0.5870668888092041,0.6859378218650818,0.665048360824585,0.6236079335212708,0.5271856784820557,0.4555923640727997,0.42195895314216614,0.3887273967266083,True
bonafide_LA_D_2842063.flac,0.42577534914016724,0.3604941964149475,0.40366730093955994,0.43473103642463684,0.47289174795150757,0.4992137551307678,0.48944464325904846,0.47550567984580994,0.45600831508636475,0.46237507462501526,0.5115554332733154,0.5036050081253052,True
bonafide_LA_D_1711559.flac,0.4057302176952362,0.4219142198562622,0.4515893757343292,0.43765780329704285,0.5306941270828247,0.5288600325584412,0.45208773016929626,0.4462132751941681,0.5178889632225037,0.5782697200775146,0.5590386390686035,0.46070075035095215,True
bonafide_LA_T_8852458.flac,0.3407881259918213,0.30889245867729187,0.30712246894836426,0.3605634868144989,0.40193819999694824,0.4922304153442383,0.5183537006378174,0.43380436301231384,0.3824203610420227,0.3702777326107025,0.34759625792503357,0.34765365719795227,True
bonafide_LA_T_6045722.flac,0.44508615136146545,0.43815621733665466,0.38816672563552856,0.36865630745887756,0.4443185329437256,0.4570964574813843,0.47059354186058044,0.4521213173866272,0.4685324728488922,0.5432344675064087,0.4933036267757416,0.44687971472740173,True
bonafide_LA_T_3579841.flac,0.40621277689933777,0.33361348509788513,0.2973194718360901,0.29741230607032776,0.35007405281066895,0.4341822564601898,0.5120635032653809,0.6163512468338013,0.5568652153015137,0.5706602334976196,0.4963090121746063,0.46232855319976807,True
bonafide_LA_T_5889565.flac,0.39836135506629944,0.4192426800727844,0.32527080178260803,0.34586066007614136,0.41755443811416626,0.4695238471031189,0.5796768069267273,0.588636577129364,0.5271454453468323,0.47109249234199524,0.4698112905025482,0.46358364820480347,True
bonafide_LA_D_8089934.flac,0.37268540263175964,0.43246734142303467,0.4063505232334137,0.381754606962204,0.4465954303741455,0.5468137264251709,0.5159497857093811,0.5142215490341187,0.48895370960235596,0.49872487783432007,0.48487070202827454,0.4137130081653595,True
bonafide_LA_D_7901021.flac,0.4168753921985626,0.3583995997905731,0.390333890914917,0.3998537063598633,0.4700091779232025,0.5182168483734131,0.543518602848053,0.5483918190002441,0.5215345621109009,0.4811130464076996,0.47474241256713867,0.45415228605270386,True
bonafide_LA_E_8969012.flac,0.3336119055747986,0.3263673782348633,0.39961522817611694,0.5374881625175476,0.6869608759880066,0.655781090259552,0.5323503017425537,0.44256895780563354,0.4407331347465515,0.41410261392593384,0.41429343819618225,0.383394718170166,True
