Audio_name,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Label
bonafide_LA_E_8624596.flac,-395.77276611328125,70.39038848876953,0.7529314756393433,32.580142974853516,-1.2658251523971558,14.346909523010254,0.8678842186927795,0.08866298943758011,-9.365861892700195,-3.29695200920105,4.407009124755859,-0.12454986572265625,1.476881742477417,True
bonafide_LA_D_8549144.flac,-354.4351806640625,91.7228012084961,8.153578758239746,28.933456420898438,-0.5513872504234314,11.711458206176758,2.953950881958008,-2.229968309402466,-9.88267707824707,-1.4047768115997314,-4.891592979431152,0.5499171614646912,3.094672679901123,True
bonafide_LA_D_8726343.flac,-332.5979919433594,82.97250366210938,-3.874091386795044,27.152769088745117,-4.896843433380127,6.349229335784912,-5.6837639808654785,-0.6323327422142029,-11.498502731323242,-2.276451826095581,-1.4131070375442505,-5.351614475250244,-0.2673114836215973,True
bonafide_LA_E_9035219.flac,-291.8232421875,112.94092559814453,-25.097633361816406,41.12458038330078,5.120201110839844,6.571397304534912,-15.265616416931152,-27.165443420410156,-7.135987758636475,2.0623552799224854,-11.858185768127441,-5.201008319854736,2.5597147941589355,True
bonafide_LA_D_8184939.flac,-373.5157165527344,68.83380126953125,-10.121636390686035,30.72081184387207,1.9526796340942383,-3.3066890239715576,-24.74827766418457,-2.713580369949341,-5.409000396728516,-7.7604217529296875,-9.49295711517334,-2.6942925453186035,-5.369056224822998,True
bonafide_LA_D_1823771.flac,-296.2673645019531,51.22111892700195,-28.339244842529297,53.58007049560547,-19.470867156982422,15.120272636413574,-15.251136779785156,3.8089802265167236,-4.519075393676758,-6.125177383422852,-9.403373718261719,-7.22256326675415,1.43027925491333,True
bonafide_LA_E_7828205.flac,-367.5360412597656,63.087642669677734,-20.598474502563477,32.66060256958008,-21.109867095947266,1.5941810607910156,-3.9790289402008057,-0.39219120144844055,-7.743340015411377,-2.1944642066955566,-4.096973896026611,-5.149634838104248,1.3073301315307617,True
bonafide_LA_D_1434598.flac,-329.0849609375,82.23316955566406,-29.21443748474121,25.485754013061523,-18.756973266601562,-0.9986999034881592,-10.350180625915527,-13.864195823669434,-20.587688446044922,-2.9345483779907227,-10.072433471679688,-1.798014521598816,-0.7288146018981934,True
bonafide_LA_D_7426346.flac,-373.6556396484375,62.5819206237793,-0.03640689700841904,22.84446144104004,-1.4860764741897583,2.9054253101348877,-5.658360958099365,-3.083052635192871,-6.811067581176758,-0.5283122062683105,-1.3757199048995972,-0.38248103857040405,3.7883238792419434,True
bonafide_LA_E_8942579.flac,-312.12799072265625,89.3425521850586,-29.23036003112793,29.28571891784668,-14.498659133911133,-7.935328006744385,-10.13669204711914,-15.604629516601562,-10.57473373413086,-10.690523147583008,-10.720598220825195,1.7364943027496338,-3.379103183746338,True
bonafide_LA_T_3579841.flac,-288.13623046875,117.00924682617188,-11.196441650390625,43.345924377441406,3.5957469940185547,14.384607315063477,-3.6012537479400635,-13.272265434265137,-18.870637893676758,7.143071174621582,0.48905837535858154,-0.7328251004219055,1.4401934146881104,True
bonafide_LA_E_6935365.flac,-306.07391357421875,106.0901870727539,-13.08146858215332,35.23750305175781,-6.039352893829346,8.195303916931152,-19.085195541381836,-19.38689422607422,-13.465585708618164,8.651357650756836,-8.373291015625,-8.752708435058594,4.770572185516357,True
bonafide_LA_D_2824820.flac,-331.7549743652344,91.58186340332031,9.021575927734375,39.210121154785156,-4.148340702056885,9.85728645324707,2.0044641494750977,-1.7332531213760376,-11.25069522857666,0.21360570192337036,-10.496305465698242,-2.32718825340271,2.8506128787994385,True
bonafide_LA_E_7963188.flac,-289.0378723144531,102.15058898925781,-12.946755409240723,28.051599502563477,-4.236571788787842,-3.644357204437256,-8.002108573913574,-6.061790466308594,-9.267868995666504,-6.398931503295898,-14.539597511291504,-3.7906198501586914,0.7494470477104187,True
bonafide_LA_E_8097112.flac,-302.33392333984375,112.08907318115234,-18.747697830200195,26.042158126831055,-13.849878311157227,4.153801918029785,-8.172102928161621,-6.565594673156738,-14.207646369934082,-1.9494209289550781,-9.193483352661133,-3.7434024810791016,-0.2634238600730896,True
bonafide_LA_T_5625330.flac,-284.46075439453125,99.7972640991211,-27.366987228393555,44.91041564941406,4.040043830871582,0.3472622036933899,-7.261758804321289,-8.280110359191895,-15.656807899475098,-4.78725528717041,-15.212984085083008,-6.426048278808594,3.0948050022125244,True
bonafide_LA_E_8006424.flac,-302.0147705078125,116.0144271850586,-11.561657905578613,30.41179656982422,-14.060826301574707,3.6778125762939453,-15.745967864990234,-6.014732837677002,-16.678213119506836,-3.830284595489502,-12.352619171142578,-4.403006076812744,-0.007661875337362289,True
bonafide_LA_T_5675574.flac,-326.76123046875,84.55381774902344,-10.44701862335205,36.17876052856445,9.186117172241211,1.877212405204773,-12.66889762878418,-7.304915904998779,-16.09410285949707,-9.026190757751465,-3.6300599575042725,-11.31507682800293,-2.270338535308838,True
bonafide_LA_D_7546022.flac,-397.5675354003906,61.99757385253906,-0.4463134706020355,23.22455596923828,0.20167531073093414,5.121292591094971,-1.28480064868927,-2.1414413452148438,-3.32736873626709,2.7645716667175293,-1.5272105932235718,-3.7127857208251953,-2.6370558738708496,True
bonafide_LA_D_1618135.flac,-307.1018371582031,87.8009262084961,-33.01818084716797,32.332969665527344,-12.943574905395508,6.108337879180908,-16.29305648803711,-10.345571517944336,-19.638654708862305,-2.5057504177093506,-7.197132587432861,-5.169155597686768,0.3818548917770386,True
bonafide_LA_E_7482442.flac,-364.624755859375,83.4419937133789,2.3778843879699707,19.275238037109375,-3.347461223602295,7.244820594787598,-7.232795715332031,-3.495035409927368,-3.619950294494629,-2.848193407058716,-10.386134147644043,-8.536957740783691,-4.373658657073975,True
bonafide_LA_E_9017208.flac,-331.47589111328125,87.21005249023438,-20.230749130249023,31.645875930786133,-9.425313949584961,8.232365608215332,-15.757938385009766,8.1703462600708,-12.953529357910156,-2.6634349822998047,-10.619451522827148,-5.742498397827148,-4.454589366912842,True
bonafide_LA_D_1374363.flac,-342.9385986328125,76.30499267578125,-13.21471118927002,35.28255081176758,-3.3246395587921143,0.6351394653320312,-14.074195861816406,-4.794514179229736,-10.102030754089355,-7.711666584014893,-5.156391620635986,-1.4135626554489136,-2.6821231842041016,True
bonafide_LA_D_7721618.flac,-350.4651794433594,64.14436340332031,-6.541928768157959,42.25013732910156,4.155566692352295,6.723703384399414,-15.277525901794434,-4.785521030426025,-10.152463912963867,-1.9408378601074219,-5.710852146148682,-5.067759990692139,-0.4939577579498291,True
bonafide_LA_D_1553644.flac,-343.4941711425781,67.02786254882812,-8.354634284973145,31.236373901367188,-6.0022759437561035,-0.6949276328086853,-10.79583740234375,-6.510981559753418,-13.954970359802246,0.2612358033657074,-6.4859089851379395,-3.754054546356201,5.137784004211426,True
bonafide_LA_D_8565008.flac,-383.44525146484375,63.66825866699219,-9.769609451293945,29.13308334350586,-0.75896155834198,3.5196897983551025,-11.830881118774414,-4.93267297744751,-6.484432697296143,2.8086769580841064,-2.913348436355591,-0.44295305013656616,4.273989200592041,True
bonafide_LA_T_5795707.flac,-297.8177795410156,100.34384155273438,-31.517553329467773,47.509979248046875,-8.782919883728027,-1.2394211292266846,-10.04045295715332,-8.052725791931152,-8.567610740661621,-6.553801536560059,-12.769771575927734,-6.708347320556641,1.3046534061431885,True
bonafide_LA_T_3517928.flac,-366.98358154296875,86.4526138305664,1.1308786869049072,37.64592742919922,-6.85235595703125,3.9942543506622314,-4.163501739501953,-7.02677583694458,-14.228586196899414,-7.287350177764893,-12.355415344238281,-1.5341708660125732,4.735283851623535,True
bonafide_LA_D_7731909.flac,-315.7870178222656,100.35945892333984,-6.317389011383057,31.85113525390625,5.3440399169921875,12.839388847351074,-9.295406341552734,-4.6879143714904785,-17.24508285522461,-2.137824535369873,-8.421587944030762,-5.635257720947266,4.987117767333984,True
bonafide_LA_E_7999038.flac,-399.7995300292969,66.34049224853516,3.14921236038208,23.41610336303711,-5.344165325164795,11.136533737182617,-2.7562429904937744,1.1606355905532837,-4.4642863273620605,-2.096436023712158,-7.138599872589111,0.0680622011423111,2.2210676670074463,True
bonafide_LA_E_6959506.flac,-367.2459716796875,77.4838638305664,-34.356014251708984,24.9242000579834,-8.910738945007324,1.833359956741333,-4.360121726989746,-7.581550121307373,-5.741102695465088,3.7889740467071533,-0.8546948432922363,-8.667062759399414,-4.1559672355651855,True
bonafide_LA_T_8657239.flac,-347.2831115722656,98.81876373291016,-8.250818252563477,28.122053146362305,2.23127818107605,1.4052956104278564,-13.72453498840332,-1.9410173892974854,-18.66112518310547,0.5965474247932434,-7.247471332550049,-12.999055862426758,-0.22252899408340454,True
bonafide_LA_T_6015645.flac,-302.92974853515625,84.55059814453125,-19.3895320892334,52.8912467956543,-14.76051139831543,9.122027397155762,-15.241415023803711,-8.264464378356934,-10.205606460571289,-10.476151466369629,-10.903545379638672,-6.295927047729492,-0.9242194294929504,True
bonafide_LA_D_1274098.flac,-359.07855224609375,57.910213470458984,-9.087903022766113,32.598880767822266,0.5816405415534973,10.0734224319458,-1.9374898672103882,0.1669856160879135,-8.04270076751709,0.7971563339233398,-1.1897718906402588,-5.790863513946533,-0.4604651629924774,True
bonafide_LA_E_9017050.flac,-368.26458740234375,79.26622772216797,-22.560916900634766,19.05902862548828,-20.45393943786621,1.2811425924301147,-6.2750749588012695,-8.297505378723145,-4.948390960693359,-11.8561429977417,-6.447264671325684,-3.890580654144287,-2.0393879413604736,True
bonafide_LA_E_8134271.flac,-272.18023681640625,108.59253692626953,-29.045787811279297,39.02885437011719,-5.981281757354736,9.423306465148926,-16.611915588378906,-4.770097255706787,-10.1337251663208,-5.277667045593262,-6.425720691680908,-11.021778106689453,0.8051800727844238,True
bonafide_LA_T_3647140.flac,-304.42352294921875,104.56576538085938,-32.38478469848633,33.25818634033203,-17.31060218811035,4.489660263061523,-4.8571391105651855,-14.839082717895508,-7.025038719177246,-2.4065308570861816,-8.99171257019043,-5.96964168548584,-2.0035839080810547,True
bonafide_LA_T_8854115.flac,-398.46142578125,79.30342102050781,3.5951855182647705,20.055021286010742,1.5540119409561157,9.504060745239258,0.17940731346607208,7.980947971343994,-7.203843593597412,4.961045265197754,-2.783989429473877,-4.278863430023193,2.5480263233184814,True
bonafide_LA_D_1472077.flac,-386.9622497558594,69.45934295654297,-7.936038494110107,30.180021286010742,-2.6541500091552734,12.924483299255371,-7.068061828613281,1.355167269706726,-4.321000576019287,-0.6465542316436768,-1.4593974351882935,-6.12700891494751,-1.6709645986557007,True
bonafide_LA_D_1475288.flac,-318.43756103515625,78.12590789794922,-11.716363906860352,34.2622184753418,-13.69480037689209,15.219496726989746,-18.06121826171875,-4.450698375701904,-16.102367401123047,-1.7453734874725342,-2.265103816986084,-8.357782363891602,0.4352322220802307,True
bonafide_LA_T_3517700.flac,-322.5926818847656,87.28450012207031,-17.013904571533203,26.111295700073242,-16.049840927124023,4.124288558959961,-12.026982307434082,-1.368434190750122,-7.989163398742676,-4.2198076248168945,-6.371277332305908,-5.947944164276123,9.649139404296875,True
bonafide_LA_D_7596619.flac,-358.3999938964844,54.411590576171875,2.2606263160705566,22.60687255859375,-1.662410020828247,5.816493511199951,-1.1051647663116455,0.2131095677614212,-6.403531074523926,-2.409543514251709,-4.413979530334473,-3.860013246536255,-3.828198194503784,True
bonafide_LA_T_5834325.flac,-364.6265869140625,75.849365234375,-10.482001304626465,18.247026443481445,-1.33315908908844,0.5279276371002197,-5.153878688812256,-4.200876235961914,-4.980591773986816,-4.523510456085205,-6.68254280090332,-2.076631546020508,-4.403295516967773,True
bonafide_LA_D_8235144.flac,-316.4167785644531,104.47119140625,-15.87344741821289,48.87530517578125,8.754498481750488,8.17114543914795,-9.794750213623047,-4.579324722290039,-19.866775512695312,2.9877090454101562,-8.470691680908203,-8.360941886901855,1.1017638444900513,True
bonafide_LA_D_8037199.flac,-383.628173828125,52.41280746459961,-10.196046829223633,24.779014587402344,-2.8147525787353516,0.13995316624641418,-10.06706714630127,-1.4791791439056396,-4.864609718322754,-2.3330698013305664,-3.3062305450439453,0.6664076447486877,1.7359799146652222,True
bonafide_LA_E_8190653.flac,-345.27740478515625,72.56874084472656,-33.484989166259766,33.17366027832031,-22.18305015563965,3.568936347961426,-18.336393356323242,-5.858625888824463,-12.06594467163086,-9.635066032409668,-7.24069356918335,-7.06840181350708,-2.3479511737823486,True
